,Continent,Location,Date,Population,New Vaccinations,Rolling Vaccinations
29456,Asia,Malaysia,2021-03-30,33938216.0,40949.0,670041
29457,Asia,Malaysia,2021-03-31,33938216.0,37479.0,707520
29458,Asia,Malaysia,2021-04-01,33938216.0,42480.0,750000
29459,Asia,Malaysia,2021-04-02,33938216.0,30493.0,780493
29460,Asia,Malaysia,2021-04-03,33938216.0,17432.0,797925
29461,Asia,Malaysia,2021-04-04,33938216.0,15202.0,813127
29462,Asia,Malaysia,2021-04-05,33938216.0,28712.0,841839
29463,Asia,Malaysia,2021-04-06,33938216.0,32733.0,874572
29464,Asia,Malaysia,2021-04-07,33938216.0,31056.0,905628
29465,Asia,Malaysia,2021-04-08,33938216.0,26906.0,932534
29466,Asia,Malaysia,2021-04-09,33938216.0,21628.0,954162
29467,Asia,Malaysia,2021-04-10,33938216.0,15747.0,969909
29468,Asia,Malaysia,2021-04-11,33938216.0,23198.0,993107
29469,Asia,Malaysia,2021-04-12,33938216.0,39338.0,1032445
29470,Asia,Malaysia,2021-04-13,33938216.0,24521.0,1056966
29471,Asia,Malaysia,2021-04-14,33938216.0,28702.0,1085668
29472,Asia,Malaysia,2021-04-15,33938216.0,27278.0,1112946
29473,Asia,Malaysia,2021-04-16,33938216.0,19559.0,1132505
29474,Asia,Malaysia,2021-04-17,33938216.0,9692.0,1142197
29475,Asia,Malaysia,2021-04-18,33938216.0,9932.0,1152129
29476,Asia,Malaysia,2021-04-19,33938216.0,33174.0,1185303
29477,Asia,Malaysia,2021-04-20,33938216.0,33382.0,1218685
29478,Asia,Malaysia,2021-04-21,33938216.0,27733.0,1246418
29479,Asia,Malaysia,2021-04-22,33938216.0,29589.0,1276007
29480,Asia,Malaysia,2021-04-23,33938216.0,18923.0,1294930
29481,Asia,Malaysia,2021-04-24,33938216.0,11482.0,1306412
29482,Asia,Malaysia,2021-04-25,33938216.0,14854.0,1321266
29483,Asia,Malaysia,2021-04-26,33938216.0,30319.0,1351585
29484,Asia,Malaysia,2021-04-27,33938216.0,34727.0,1386312
29485,Asia,Malaysia,2021-04-28,33938216.0,39746.0,1426058
29486,Asia,Malaysia,2021-04-29,33938216.0,12542.0,1438600
29487,Asia,Malaysia,2021-04-30,33938216.0,26720.0,1465320
29488,Asia,Malaysia,2021-05-01,33938216.0,5508.0,1470828
29489,Asia,Malaysia,2021-05-02,33938216.0,15786.0,1486614
29490,Asia,Malaysia,2021-05-03,33938216.0,51296.0,1537910
29491,Asia,Malaysia,2021-05-04,33938216.0,49854.0,1587764
29492,Asia,Malaysia,2021-05-05,33938216.0,55061.0,1642825
29493,Asia,Malaysia,2021-05-06,33938216.0,55892.0,1698717
29494,Asia,Malaysia,2021-05-07,33938216.0,47872.0,1746589
29495,Asia,Malaysia,2021-05-08,33938216.0,27172.0,1773761
29496,Asia,Malaysia,2021-05-09,33938216.0,32539.0,1806300
29497,Asia,Malaysia,2021-05-10,33938216.0,61641.0,1867941
29498,Asia,Malaysia,2021-05-11,33938216.0,49021.0,1916962
29499,Asia,Malaysia,2021-05-12,33938216.0,18183.0,1935145
29500,Asia,Malaysia,2021-05-13,33938216.0,124.0,1935269
29501,Asia,Malaysia,2021-05-14,33938216.0,70.0,1935339
29502,Asia,Malaysia,2021-05-15,33938216.0,11000.0,1946339
29503,Asia,Malaysia,2021-05-16,33938216.0,10379.0,1956718
29504,Asia,Malaysia,2021-05-17,33938216.0,60744.0,2017462
29505,Asia,Malaysia,2021-05-18,33938216.0,78301.0,2095763
29506,Asia,Malaysia,2021-05-19,33938216.0,84433.0,2180196
29507,Asia,Malaysia,2021-05-20,33938216.0,81370.0,2261566
29508,Asia,Malaysia,2021-05-21,33938216.0,61210.0,2322776
29509,Asia,Malaysia,2021-05-22,33938216.0,46748.0,2369524
29510,Asia,Malaysia,2021-05-23,33938216.0,46507.0,2416031
29511,Asia,Malaysia,2021-05-24,33938216.0,95967.0,2511998
29512,Asia,Malaysia,2021-05-25,33938216.0,100743.0,2612741
29513,Asia,Malaysia,2021-05-26,33938216.0,22468.0,2635209
29514,Asia,Malaysia,2021-05-27,33938216.0,108655.0,2743864
29515,Asia,Malaysia,2021-05-28,33938216.0,74636.0,2818500
29516,Asia,Malaysia,2021-05-29,33938216.0,66261.0,2884761
29517,Asia,Malaysia,2021-05-30,33938216.0,62894.0,2947655
29518,Asia,Malaysia,2021-05-31,33938216.0,96442.0,3044097
29519,Asia,Malaysia,2021-06-01,33938216.0,100017.0,3144114
29520,Asia,Malaysia,2021-06-02,33938216.0,107035.0,3251149
29521,Asia,Malaysia,2021-06-03,33938216.0,119406.0,3370555
29522,Asia,Malaysia,2021-06-04,33938216.0,91521.0,3462076
29523,Asia,Malaysia,2021-06-05,33938216.0,73686.0,3535762
29524,Asia,Malaysia,2021-06-06,33938216.0,82859.0,3618621
29525,Asia,Malaysia,2021-06-07,33938216.0,65982.0,3684603
29526,Asia,Malaysia,2021-06-08,33938216.0,155064.0,3839667
29527,Asia,Malaysia,2021-06-09,33938216.0,157240.0,3996907
29528,Asia,Malaysia,2021-06-10,33938216.0,161390.0,4158297
29529,Asia,Malaysia,2021-06-11,33938216.0,126741.0,4285038
29530,Asia,Malaysia,2021-06-12,33938216.0,137736.0,4422774
29531,Asia,Malaysia,2021-06-13,33938216.0,132093.0,4554867
29532,Asia,Malaysia,2021-06-14,33938216.0,204093.0,4758960
29533,Asia,Malaysia,2021-06-15,33938216.0,223481.0,4982441
29534,Asia,Malaysia,2021-06-16,33938216.0,214719.0,5197160
29535,Asia,Malaysia,2021-06-17,33938216.0,229719.0,5426879
29536,Asia,Malaysia,2021-06-18,33938216.0,185974.0,5612853
29537,Asia,Malaysia,2021-06-19,33938216.0,172317.0,5785170
29538,Asia,Malaysia,2021-06-20,33938216.0,146817.0,5931987
29539,Asia,Malaysia,2021-06-21,33938216.0,246039.0,6178026
29540,Asia,Malaysia,2021-06-22,33938216.0,260396.0,6438422
29541,Asia,Malaysia,2021-06-23,33938216.0,265677.0,6704099
29542,Asia,Malaysia,2021-06-24,33938216.0,277958.0,6982057
29543,Asia,Malaysia,2021-06-25,33938216.0,223222.0,7205279
29544,Asia,Malaysia,2021-06-26,33938216.0,199207.0,7404486
29545,Asia,Malaysia,2021-06-27,33938216.0,178070.0,7582556
29546,Asia,Malaysia,2021-06-28,33938216.0,210290.0,7792846
29547,Asia,Malaysia,2021-06-29,33938216.0,244505.0,8037351
29548,Asia,Malaysia,2021-06-30,33938216.0,270959.0,8308310
29549,Asia,Malaysia,2021-07-01,33938216.0,270411.0,8578721
29550,Asia,Malaysia,2021-07-02,33938216.0,241037.0,8819758
29551,Asia,Malaysia,2021-07-03,33938216.0,224300.0,9044058
29552,Asia,Malaysia,2021-07-04,33938216.0,216012.0,9260070
29553,Asia,Malaysia,2021-07-05,33938216.0,328204.0,9588274
29554,Asia,Malaysia,2021-07-06,33938216.0,356552.0,9944826
29555,Asia,Malaysia,2021-07-07,33938216.0,395613.0,10340439
29556,Asia,Malaysia,2021-07-08,33938216.0,390831.0,10731270
29557,Asia,Malaysia,2021-07-09,33938216.0,350742.0,11082012
29558,Asia,Malaysia,2021-07-10,33938216.0,336700.0,11418712
29559,Asia,Malaysia,2021-07-11,33938216.0,298329.0,11717041
29560,Asia,Malaysia,2021-07-12,33938216.0,435178.0,12152219
29561,Asia,Malaysia,2021-07-13,33938216.0,440204.0,12592423
29562,Asia,Malaysia,2021-07-14,33938216.0,459606.0,13052029
29563,Asia,Malaysia,2021-07-15,33938216.0,479353.0,13531382
29564,Asia,Malaysia,2021-07-16,33938216.0,418271.0,13949653
29565,Asia,Malaysia,2021-07-17,33938216.0,397767.0,14347420
29566,Asia,Malaysia,2021-07-18,33938216.0,356917.0,14704337
29567,Asia,Malaysia,2021-07-19,33938216.0,443604.0,15147941
29568,Asia,Malaysia,2021-07-20,33938216.0,312176.0,15460117
29569,Asia,Malaysia,2021-07-21,33938216.0,459912.0,15920029
29570,Asia,Malaysia,2021-07-22,33938216.0,520521.0,16440550
29571,Asia,Malaysia,2021-07-23,33938216.0,479499.0,16920049
29572,Asia,Malaysia,2021-07-24,33938216.0,433795.0,17353844
29573,Asia,Malaysia,2021-07-25,33938216.0,417764.0,17771608
29574,Asia,Malaysia,2021-07-26,33938216.0,538719.0,18310327
29575,Asia,Malaysia,2021-07-27,33938216.0,572803.0,18883130
29576,Asia,Malaysia,2021-07-28,33938216.0,583055.0,19466185
29577,Asia,Malaysia,2021-07-29,33938216.0,582052.0,20048237
29578,Asia,Malaysia,2021-07-30,33938216.0,536520.0,20584757
29579,Asia,Malaysia,2021-07-31,33938216.0,544575.0,21129332
29580,Asia,Malaysia,2021-08-01,33938216.0,496444.0,21625776
29581,Asia,Malaysia,2021-08-02,33938216.0,489539.0,22115315
29582,Asia,Malaysia,2021-08-03,33938216.0,505432.0,22620747
29583,Asia,Malaysia,2021-08-04,33938216.0,516758.0,23137505
29584,Asia,Malaysia,2021-08-05,33938216.0,539344.0,23676849
29585,Asia,Malaysia,2021-08-06,33938216.0,471714.0,24148563
29586,Asia,Malaysia,2021-08-07,33938216.0,452673.0,24601236
29587,Asia,Malaysia,2021-08-08,33938216.0,412312.0,25013548
29588,Asia,Malaysia,2021-08-09,33938216.0,488624.0,25502172
29589,Asia,Malaysia,2021-08-10,33938216.0,379198.0,25881370
29590,Asia,Malaysia,2021-08-11,33938216.0,520267.0,26401637
29591,Asia,Malaysia,2021-08-12,33938216.0,553008.0,26954645
29592,Asia,Malaysia,2021-08-13,33938216.0,497702.0,27452347
29593,Asia,Malaysia,2021-08-14,33938216.0,471710.0,27924057
29594,Asia,Malaysia,2021-08-15,33938216.0,440799.0,28364856
29595,Asia,Malaysia,2021-08-16,33938216.0,527103.0,28891959
29596,Asia,Malaysia,2021-08-17,33938216.0,550109.0,29442068
29597,Asia,Malaysia,2021-08-18,33938216.0,572933.0,30015001
29598,Asia,Malaysia,2021-08-19,33938216.0,549834.0,30564835
29599,Asia,Malaysia,2021-08-20,33938216.0,515602.0,31080437
29600,Asia,Malaysia,2021-08-21,33938216.0,502066.0,31582503
29601,Asia,Malaysia,2021-08-22,33938216.0,466177.0,32048680
29602,Asia,Malaysia,2021-08-23,33938216.0,419691.0,32468371
29603,Asia,Malaysia,2021-08-24,33938216.0,447468.0,32915839
29604,Asia,Malaysia,2021-08-25,33938216.0,452566.0,33368405
29605,Asia,Malaysia,2021-08-26,33938216.0,440499.0,33808904
29606,Asia,Malaysia,2021-08-27,33938216.0,378290.0,34187194
29607,Asia,Malaysia,2021-08-28,33938216.0,374436.0,34561630
29608,Asia,Malaysia,2021-08-29,33938216.0,333314.0,34894944
29609,Asia,Malaysia,2021-08-30,33938216.0,392694.0,35287638
29610,Asia,Malaysia,2021-08-31,33938216.0,287990.0,35575628
29611,Asia,Malaysia,2021-09-01,33938216.0,431711.0,36007339
29612,Asia,Malaysia,2021-09-02,33938216.0,405364.0,36412703
29613,Asia,Malaysia,2021-09-03,33938216.0,359894.0,36772597
29614,Asia,Malaysia,2021-09-04,33938216.0,336769.0,37109366
29615,Asia,Malaysia,2021-09-05,33938216.0,317266.0,37426632
29616,Asia,Malaysia,2021-09-06,33938216.0,343926.0,37770558
29617,Asia,Malaysia,2021-09-07,33938216.0,352476.0,38123034
29618,Asia,Malaysia,2021-09-08,33938216.0,352601.0,38475635
29619,Asia,Malaysia,2021-09-09,33938216.0,353892.0,38829527
29620,Asia,Malaysia,2021-09-10,33938216.0,318265.0,39147792
29621,Asia,Malaysia,2021-09-11,33938216.0,286794.0,39434586
29622,Asia,Malaysia,2021-09-12,33938216.0,251714.0,39686300
29623,Asia,Malaysia,2021-09-13,33938216.0,252218.0,39938518
29624,Asia,Malaysia,2021-09-14,33938216.0,268423.0,40206941
29625,Asia,Malaysia,2021-09-15,33938216.0,274422.0,40481363
29626,Asia,Malaysia,2021-09-16,33938216.0,221106.0,40702469
29627,Asia,Malaysia,2021-09-17,33938216.0,263800.0,40966269
29628,Asia,Malaysia,2021-09-18,33938216.0,255540.0,41221809
29629,Asia,Malaysia,2021-09-19,33938216.0,239229.0,41461038
29630,Asia,Malaysia,2021-09-20,33938216.0,313016.0,41774054
29631,Asia,Malaysia,2021-09-21,33938216.0,276222.0,42050276
29632,Asia,Malaysia,2021-09-22,33938216.0,341829.0,42392105
29633,Asia,Malaysia,2021-09-23,33938216.0,348505.0,42740610
29634,Asia,Malaysia,2021-09-24,33938216.0,292651.0,43033261
29635,Asia,Malaysia,2021-09-25,33938216.0,278712.0,43311973
29636,Asia,Malaysia,2021-09-26,33938216.0,283897.0,43595870
29637,Asia,Malaysia,2021-09-27,33938216.0,338468.0,43934338
29638,Asia,Malaysia,2021-09-28,33938216.0,344799.0,44279137
29639,Asia,Malaysia,2021-09-29,33938216.0,356228.0,44635365
29640,Asia,Malaysia,2021-09-30,33938216.0,344160.0,44979525
29641,Asia,Malaysia,2021-10-01,33938216.0,249459.0,45228984
29642,Asia,Malaysia,2021-10-02,33938216.0,224265.0,45453249
29643,Asia,Malaysia,2021-10-03,33938216.0,218627.0,45671876
29644,Asia,Malaysia,2021-10-04,33938216.0,237123.0,45908999
29645,Asia,Malaysia,2021-10-05,33938216.0,235208.0,46144207
29646,Asia,Malaysia,2021-10-06,33938216.0,219948.0,46364155
29647,Asia,Malaysia,2021-10-07,33938216.0,205548.0,46569703
29648,Asia,Malaysia,2021-10-08,33938216.0,184959.0,46754662
29649,Asia,Malaysia,2021-10-09,33938216.0,152064.0,46906726
29650,Asia,Malaysia,2021-10-10,33938216.0,137521.0,47044247
29651,Asia,Malaysia,2021-10-11,33938216.0,196764.0,47241011
29652,Asia,Malaysia,2021-10-12,33938216.0,217848.0,47458859
29653,Asia,Malaysia,2021-10-13,33938216.0,218182.0,47677041
29654,Asia,Malaysia,2021-10-14,33938216.0,217103.0,47894144
29655,Asia,Malaysia,2021-10-15,33938216.0,186191.0,48080335
29656,Asia,Malaysia,2021-10-16,33938216.0,138373.0,48218708
29657,Asia,Malaysia,2021-10-17,33938216.0,142797.0,48361505
29658,Asia,Malaysia,2021-10-18,33938216.0,217340.0,48578845
29659,Asia,Malaysia,2021-10-19,33938216.0,140178.0,48719023
29660,Asia,Malaysia,2021-10-20,33938216.0,269372.0,48988395
29661,Asia,Malaysia,2021-10-21,33938216.0,247924.0,49236319
29662,Asia,Malaysia,2021-10-22,33938216.0,167173.0,49403492
29663,Asia,Malaysia,2021-10-23,33938216.0,121262.0,49524754
29664,Asia,Malaysia,2021-10-24,33938216.0,132347.0,49657101
29665,Asia,Malaysia,2021-10-25,33938216.0,193336.0,49850437
29666,Asia,Malaysia,2021-10-26,33938216.0,189978.0,50040415
29667,Asia,Malaysia,2021-10-27,33938216.0,176670.0,50217085
29668,Asia,Malaysia,2021-10-28,33938216.0,194579.0,50411664
29669,Asia,Malaysia,2021-10-29,33938216.0,146267.0,50557931
29670,Asia,Malaysia,2021-10-30,33938216.0,80430.0,50638361
29671,Asia,Malaysia,2021-10-31,33938216.0,67730.0,50706091
29672,Asia,Malaysia,2021-11-01,33938216.0,113133.0,50819224
29673,Asia,Malaysia,2021-11-02,33938216.0,127066.0,50946290
29674,Asia,Malaysia,2021-11-03,33938216.0,119812.0,51066102
29675,Asia,Malaysia,2021-11-04,33938216.0,44343.0,51110445
29676,Asia,Malaysia,2021-11-05,33938216.0,86566.0,51197011
29677,Asia,Malaysia,2021-11-06,33938216.0,45032.0,51242043
29678,Asia,Malaysia,2021-11-07,33938216.0,41399.0,51283442
29679,Asia,Malaysia,2021-11-08,33938216.0,113212.0,51396654
29680,Asia,Malaysia,2021-11-09,33938216.0,119908.0,51516562
29681,Asia,Malaysia,2021-11-10,33938216.0,136307.0,51652869
29682,Asia,Malaysia,2021-11-11,33938216.0,149622.0,51802491
29683,Asia,Malaysia,2021-11-12,33938216.0,119368.0,51921859
29684,Asia,Malaysia,2021-11-13,33938216.0,59717.0,51981576
29685,Asia,Malaysia,2021-11-14,33938216.0,46818.0,52028394
29686,Asia,Malaysia,2021-11-15,33938216.0,106787.0,52135181
29687,Asia,Malaysia,2021-11-16,33938216.0,125552.0,52260733
29688,Asia,Malaysia,2021-11-17,33938216.0,122930.0,52383663
29689,Asia,Malaysia,2021-11-18,33938216.0,128758.0,52512421
29690,Asia,Malaysia,2021-11-19,33938216.0,109330.0,52621751
29691,Asia,Malaysia,2021-11-20,33938216.0,48588.0,52670339
29692,Asia,Malaysia,2021-11-21,33938216.0,39295.0,52709634
29693,Asia,Malaysia,2021-11-22,33938216.0,113261.0,52822895
29694,Asia,Malaysia,2021-11-23,33938216.0,140356.0,52963251
29695,Asia,Malaysia,2021-11-24,33938216.0,143546.0,53106797
29696,Asia,Malaysia,2021-11-25,33938216.0,144143.0,53250940
29697,Asia,Malaysia,2021-11-26,33938216.0,116954.0,53367894
29698,Asia,Malaysia,2021-11-27,33938216.0,56960.0,53424854
29699,Asia,Malaysia,2021-11-28,33938216.0,43945.0,53468799
29700,Asia,Malaysia,2021-11-29,33938216.0,112625.0,53581424
29701,Asia,Malaysia,2021-11-30,33938216.0,139658.0,53721082
29702,Asia,Malaysia,2021-12-01,33938216.0,147381.0,53868463
29703,Asia,Malaysia,2021-12-02,33938216.0,155327.0,54023790
29704,Asia,Malaysia,2021-12-03,33938216.0,129947.0,54153737
29705,Asia,Malaysia,2021-12-04,33938216.0,72324.0,54226061
29706,Asia,Malaysia,2021-12-05,33938216.0,57513.0,54283574
29707,Asia,Malaysia,2021-12-06,33938216.0,102862.0,54386436
29708,Asia,Malaysia,2021-12-07,33938216.0,130117.0,54516553
29709,Asia,Malaysia,2021-12-08,33938216.0,130975.0,54647528
29710,Asia,Malaysia,2021-12-09,33938216.0,146682.0,54794210
29711,Asia,Malaysia,2021-12-10,33938216.0,128686.0,54922896
29712,Asia,Malaysia,2021-12-11,33938216.0,74211.0,54997107
29713,Asia,Malaysia,2021-12-12,33938216.0,69875.0,55066982
29714,Asia,Malaysia,2021-12-13,33938216.0,134147.0,55201129
29715,Asia,Malaysia,2021-12-14,33938216.0,166851.0,55367980
29716,Asia,Malaysia,2021-12-15,33938216.0,175027.0,55543007
29717,Asia,Malaysia,2021-12-16,33938216.0,177887.0,55720894
29718,Asia,Malaysia,2021-12-17,33938216.0,165825.0,55886719
29719,Asia,Malaysia,2021-12-18,33938216.0,74007.0,55960726
29720,Asia,Malaysia,2021-12-19,33938216.0,81398.0,56042124
29721,Asia,Malaysia,2021-12-20,33938216.0,150379.0,56192503
29722,Asia,Malaysia,2021-12-21,33938216.0,172622.0,56365125
29723,Asia,Malaysia,2021-12-22,33938216.0,182104.0,56547229
29724,Asia,Malaysia,2021-12-23,33938216.0,182711.0,56729940
29725,Asia,Malaysia,2021-12-24,33938216.0,144999.0,56874939
29726,Asia,Malaysia,2021-12-25,33938216.0,26393.0,56901332
29727,Asia,Malaysia,2021-12-26,33938216.0,65978.0,56967310
29728,Asia,Malaysia,2021-12-27,33938216.0,133437.0,57100747
29729,Asia,Malaysia,2021-12-28,33938216.0,158047.0,57258794
29730,Asia,Malaysia,2021-12-29,33938216.0,190641.0,57449435
29731,Asia,Malaysia,2021-12-30,33938216.0,211205.0,57660640
29732,Asia,Malaysia,2021-12-31,33938216.0,186398.0,57847038
29733,Asia,Malaysia,2022-01-01,33938216.0,42479.0,57889517
29734,Asia,Malaysia,2022-01-02,33938216.0,97031.0,57986548
29735,Asia,Malaysia,2022-01-03,33938216.0,214542.0,58201090
29736,Asia,Malaysia,2022-01-04,33938216.0,246960.0,58448050
29737,Asia,Malaysia,2022-01-05,33938216.0,250915.0,58698965
29738,Asia,Malaysia,2022-01-06,33938216.0,258393.0,58957358
29739,Asia,Malaysia,2022-01-07,33938216.0,222228.0,59179586
29740,Asia,Malaysia,2022-01-08,33938216.0,128400.0,59307986
29741,Asia,Malaysia,2022-01-09,33938216.0,113022.0,59421008
29742,Asia,Malaysia,2022-01-10,33938216.0,228492.0,59649500
29743,Asia,Malaysia,2022-01-11,33938216.0,258695.0,59908195
29744,Asia,Malaysia,2022-01-12,33938216.0,261321.0,60169516
29745,Asia,Malaysia,2022-01-13,33938216.0,272634.0,60442150
29746,Asia,Malaysia,2022-01-14,33938216.0,240550.0,60682700
29747,Asia,Malaysia,2022-01-15,33938216.0,170570.0,60853270
29748,Asia,Malaysia,2022-01-16,33938216.0,150132.0,61003402
29749,Asia,Malaysia,2022-01-17,33938216.0,248261.0,61251663
29750,Asia,Malaysia,2022-01-18,33938216.0,133696.0,61385359
29751,Asia,Malaysia,2022-01-19,33938216.0,273943.0,61659302
29752,Asia,Malaysia,2022-01-20,33938216.0,253579.0,61912881
29753,Asia,Malaysia,2022-01-21,33938216.0,202375.0,62115256
29754,Asia,Malaysia,2022-01-22,33938216.0,160977.0,62276233
29755,Asia,Malaysia,2022-01-23,33938216.0,134388.0,62410621
29756,Asia,Malaysia,2022-01-24,33938216.0,208249.0,62618870
29757,Asia,Malaysia,2022-01-25,33938216.0,218814.0,62837684
29758,Asia,Malaysia,2022-01-26,33938216.0,213367.0,63051051
29759,Asia,Malaysia,2022-01-27,33938216.0,209865.0,63260916
29760,Asia,Malaysia,2022-01-28,33938216.0,183580.0,63444496
29761,Asia,Malaysia,2022-01-29,33938216.0,100775.0,63545271
29762,Asia,Malaysia,2022-01-30,33938216.0,83080.0,63628351
29763,Asia,Malaysia,2022-01-31,33938216.0,99053.0,63727404
29764,Asia,Malaysia,2022-02-01,33938216.0,29395.0,63756799
29765,Asia,Malaysia,2022-02-02,33938216.0,30726.0,63787525
29766,Asia,Malaysia,2022-02-03,33938216.0,103944.0,63891469
29767,Asia,Malaysia,2022-02-04,33938216.0,92858.0,63984327
29768,Asia,Malaysia,2022-02-05,33938216.0,75539.0,64059866
29769,Asia,Malaysia,2022-02-06,33938216.0,71059.0,64130925
29770,Asia,Malaysia,2022-02-07,33938216.0,123989.0,64254914
29771,Asia,Malaysia,2022-02-08,33938216.0,158152.0,64413066
29772,Asia,Malaysia,2022-02-09,33938216.0,171156.0,64584222
29773,Asia,Malaysia,2022-02-10,33938216.0,178762.0,64762984
29774,Asia,Malaysia,2022-02-11,33938216.0,165365.0,64928349
29775,Asia,Malaysia,2022-02-12,33938216.0,147946.0,65076295
29776,Asia,Malaysia,2022-02-13,33938216.0,121519.0,65197814
29777,Asia,Malaysia,2022-02-14,33938216.0,153763.0,65351577
29778,Asia,Malaysia,2022-02-15,33938216.0,158630.0,65510207
29779,Asia,Malaysia,2022-02-16,33938216.0,168584.0,65678791
29780,Asia,Malaysia,2022-02-17,33938216.0,177869.0,65856660
29781,Asia,Malaysia,2022-02-18,33938216.0,163276.0,66019936
29782,Asia,Malaysia,2022-02-19,33938216.0,154746.0,66174682
29783,Asia,Malaysia,2022-02-20,33938216.0,130946.0,66305628
29784,Asia,Malaysia,2022-02-21,33938216.0,141518.0,66447146
29785,Asia,Malaysia,2022-02-22,33938216.0,152528.0,66599674
29786,Asia,Malaysia,2022-02-23,33938216.0,147744.0,66747418
29787,Asia,Malaysia,2022-02-24,33938216.0,141238.0,66888656
29788,Asia,Malaysia,2022-02-25,33938216.0,136065.0,67024721
29789,Asia,Malaysia,2022-02-26,33938216.0,122101.0,67146822
29790,Asia,Malaysia,2022-02-27,33938216.0,103840.0,67250662
29791,Asia,Malaysia,2022-02-28,33938216.0,119832.0,67370494
29792,Asia,Malaysia,2022-03-01,33938216.0,104802.0,67475296
29793,Asia,Malaysia,2022-03-02,33938216.0,101040.0,67576336
29794,Asia,Malaysia,2022-03-03,33938216.0,99538.0,67675874
29795,Asia,Malaysia,2022-03-04,33938216.0,84362.0,67760236
29796,Asia,Malaysia,2022-03-05,33938216.0,70810.0,67831046
29797,Asia,Malaysia,2022-03-06,33938216.0,58851.0,67889897
29798,Asia,Malaysia,2022-03-07,33938216.0,66022.0,67955919
29799,Asia,Malaysia,2022-03-08,33938216.0,71100.0,68027019
29800,Asia,Malaysia,2022-03-09,33938216.0,64673.0,68091692
29801,Asia,Malaysia,2022-03-10,33938216.0,66636.0,68158328
29802,Asia,Malaysia,2022-03-11,33938216.0,60042.0,68218370
29803,Asia,Malaysia,2022-03-12,33938216.0,48938.0,68267308
29804,Asia,Malaysia,2022-03-13,33938216.0,46321.0,68313629
29805,Asia,Malaysia,2022-03-14,33938216.0,53840.0,68367469
29806,Asia,Malaysia,2022-03-15,33938216.0,59238.0,68426707
29807,Asia,Malaysia,2022-03-16,33938216.0,50023.0,68476730
29808,Asia,Malaysia,2022-03-17,33938216.0,48065.0,68524795
29809,Asia,Malaysia,2022-03-18,33938216.0,42536.0,68567331
29810,Asia,Malaysia,2022-03-19,33938216.0,36236.0,68603567
29811,Asia,Malaysia,2022-03-20,33938216.0,29029.0,68632596
29812,Asia,Malaysia,2022-03-21,33938216.0,29604.0,68662200
29813,Asia,Malaysia,2022-03-22,33938216.0,30506.0,68692706
29814,Asia,Malaysia,2022-03-23,33938216.0,29154.0,68721860
29815,Asia,Malaysia,2022-03-24,33938216.0,30299.0,68752159
29816,Asia,Malaysia,2022-03-25,33938216.0,34394.0,68786553
29817,Asia,Malaysia,2022-03-26,33938216.0,33188.0,68819741
29818,Asia,Malaysia,2022-03-27,33938216.0,25181.0,68844922
29819,Asia,Malaysia,2022-03-28,33938216.0,43818.0,68888740
29820,Asia,Malaysia,2022-03-29,33938216.0,50350.0,68939090
29821,Asia,Malaysia,2022-03-30,33938216.0,54336.0,68993426
29822,Asia,Malaysia,2022-03-31,33938216.0,60026.0,69053452
29823,Asia,Malaysia,2022-04-01,33938216.0,36807.0,69090259
29824,Asia,Malaysia,2022-04-02,33938216.0,27730.0,69117989
29825,Asia,Malaysia,2022-04-03,33938216.0,18064.0,69136053
29826,Asia,Malaysia,2022-04-04,33938216.0,24114.0,69160167
29827,Asia,Malaysia,2022-04-05,33938216.0,25161.0,69185328
29828,Asia,Malaysia,2022-04-06,33938216.0,27990.0,69213318
29829,Asia,Malaysia,2022-04-07,33938216.0,31948.0,69245266
29830,Asia,Malaysia,2022-04-08,33938216.0,37876.0,69283142
29831,Asia,Malaysia,2022-04-09,33938216.0,44960.0,69328102
29832,Asia,Malaysia,2022-04-10,33938216.0,41188.0,69369290
29833,Asia,Malaysia,2022-04-11,33938216.0,49295.0,69418585
29834,Asia,Malaysia,2022-04-12,33938216.0,48811.0,69467396
29835,Asia,Malaysia,2022-04-13,33938216.0,50829.0,69518225
29836,Asia,Malaysia,2022-04-14,33938216.0,62225.0,69580450
29837,Asia,Malaysia,2022-04-15,33938216.0,60047.0,69640497
29838,Asia,Malaysia,2022-04-16,33938216.0,84363.0,69724860
29839,Asia,Malaysia,2022-04-17,33938216.0,63578.0,69788438
29840,Asia,Malaysia,2022-04-18,33938216.0,59653.0,69848091
29841,Asia,Malaysia,2022-04-19,33938216.0,50869.0,69898960
29842,Asia,Malaysia,2022-04-20,33938216.0,65439.0,69964399
29843,Asia,Malaysia,2022-04-21,33938216.0,66301.0,70030700
29844,Asia,Malaysia,2022-04-22,33938216.0,69767.0,70100467
29845,Asia,Malaysia,2022-04-23,33938216.0,80466.0,70180933
29846,Asia,Malaysia,2022-04-24,33938216.0,56892.0,70237825
29847,Asia,Malaysia,2022-04-25,33938216.0,42385.0,70280210
29848,Asia,Malaysia,2022-04-26,33938216.0,37708.0,70317918
29849,Asia,Malaysia,2022-04-27,33938216.0,38514.0,70356432
29850,Asia,Malaysia,2022-04-28,33938216.0,35876.0,70392308
29851,Asia,Malaysia,2022-04-29,33938216.0,42713.0,70435021
29852,Asia,Malaysia,2022-04-30,33938216.0,38459.0,70473480
29853,Asia,Malaysia,2022-05-01,33938216.0,13590.0,70487070
29854,Asia,Malaysia,2022-05-02,33938216.0,3167.0,70490237
